1000
0.	4.156213678138222
0.01	-34.07826189058462
0.02	0.26064347557817236
0.03	-33.2630867485073
0.04	-32.647830370101985
0.05	-6.05545427186016
0.06	-12.554643542968808
0.07	3.48009451785539
0.08	-15.462355475389815
0.09	-29.364709124611963
0.1	-3.961564570118867
0.11	-18.497890305754638
0.12	1.7389627359573296
0.13	12.455603215513449
0.14	26.546933346446114
0.15	34.51139684671297
0.16	-17.97470389576895
0.17	35.16773753292654
0.18	25.000540612516335
0.19	-4.29020972176907
0.2	29.560961952037495
0.21	-3.2724329675040984
0.22	-3.191570485227423
0.23	-8.805613883415411
0.24	21.073205276680945
0.25	-4.11980003025797
0.26	33.984400595744
0.27	28.87406237144382
0.28	18.50399059227226
0.29	16.654637882172317
0.3	20.213180489667103
0.31	6.379607451938007
0.32	47.48154011914556
0.33	19.26945086465207
0.34	11.961816044248351
0.35000000000000003	10.70508780283096
0.36	32.46180458996116
0.37	6.346997968998906
0.38	4.988909130994173
0.39	55.324191825525446
0.4	13.416878617514733
0.41000000000000003	52.93022052969588
0.42	25.11568376485741
0.43	66.41547489865613
0.44	18.385757241933085
0.45	49.4856167399354
0.46	13.613430023306051
0.47000000000000003	25.426393759188464
0.48	48.39623962582923
0.49	66.79393518301421
0.5	57.147469504975795
0.51	40.277804411633944
0.52	55.972555018160925
0.53	27.826921803944266
0.54	63.25485286588535
0.55	41.15413004626193
0.56	33.173910985564795
0.5700000000000001	35.85445364392829
0.58	42.97961784259736
0.59	58.66920909438766
0.6	48.20265904121373
0.61	62.08444754440044
0.62	88.93155969179648
0.63	54.640688582493794
0.64	40.10944948273777
0.65	50.639014838277234
0.66	65.42651466617379
0.67	44.80167511201158
0.68	84.82118508233962
0.6900000000000001	43.24076782674985
0.7000000000000001	77.80925349164917
0.71	47.56364784052913
0.72	66.94245326062288
0.73	70.75219727267287
0.74	76.218353509243
0.75	56.62768326806851
0.76	92.9749957237765
0.77	94.53956710397927
0.78	69.913820981596
0.79	56.72271667567848
0.8	107.23665926032878
0.81	110.16957819911865
0.8200000000000001	103.35544484195711
0.8300000000000001	104.56314196934807
0.84	70.1008116764937
0.85	103.30760527848842
0.86	113.5999469771668
0.87	121.53945096809495
0.88	116.40259320487449
0.89	82.53300652988821
0.9	95.4498411792413
0.91	112.93049879737943
0.92	90.61861439635992
0.93	117.7339454517652
0.9400000000000001	108.66642220724542
0.9500000000000001	76.52675094750013
0.96	89.19264567501129
0.97	122.2006936432464
0.98	85.44238952352885
0.99	80.42365776895386
1.	90.19489393545676
1.01	110.53465518084725
1.02	129.55208469817674
1.03	132.3643236869624
1.04	137.62273456158988
1.05	122.92341184032071
1.06	129.8394850660626
1.07	90.25647322185425
1.08	124.83990593762528
1.09	140.16909970268426
1.1	118.72819993706392
1.11	101.36081915828593
1.12	105.98218619169359
1.1300000000000001	102.11190547344673
1.1400000000000001	150.9355428571864
1.1500000000000001	133.64261878436628
1.16	157.757043912216
1.17	133.54808116816113
1.18	115.74071361805386
1.19	150.80496773547608
1.2	112.47086698535172
1.21	138.1117399506839
1.22	160.5645186266555
1.23	162.44150538066577
1.24	160.0792958408798
1.25	170.55851683669658
1.26	148.12629757693747
1.27	152.05835148345147
1.28	147.45076684596347
1.29	155.08513474694945
1.3	121.59390718578186
1.31	140.35247470645123
1.32	145.1516903233078
1.33	137.99976020013045
1.34	125.27722059500957
1.35	161.93653781035505
1.36	124.94369410781233
1.37	145.54496724936337
1.3800000000000001	162.58559640298805
1.3900000000000001	141.8716170475126
1.4000000000000001	181.87497691609303
1.41	131.7022473539092
1.42	163.4299185422993
1.43	170.5039078965002
1.44	136.3409761057075
1.45	161.93073730208567
1.46	144.37212675705297
1.47	154.908364874287
1.48	197.19567108001925
1.49	176.6595307014756
1.5	154.514646698114
1.51	159.25355115077224
1.52	169.19338103881796
1.53	154.18232643104471
1.54	182.6921248855329
1.55	191.97938118721845
1.56	197.37563843514363
1.57	179.88582275659334
1.58	153.64643094756929
1.59	170.676334622838
1.6	208.56947328258178
1.61	158.9738398372216
1.62	192.42425924158806
1.6300000000000001	170.98668945841217
1.6400000000000001	193.4316999852935
1.6500000000000001	200.1311337619083
1.6600000000000001	219.79320480614277
1.67	218.39985669522434
1.68	200.36639090428318
1.69	187.4087721048773
1.7	217.00722185047076
1.71	175.11825486856446
1.72	179.78662853531233
1.73	210.1778020931468
1.74	211.94580987661507
1.75	204.14536561229164
1.76	219.16949668989014
1.77	183.26565762114717
1.78	231.40669286514867
1.79	182.46802257119245
1.8	198.49517125914497
1.81	233.14197546057773
1.82	207.30945074396107
1.83	200.94180791596776
1.84	219.987157800734
1.85	231.8566317149203
1.86	219.1919792016212
1.87	225.14181258555436
1.8800000000000001	196.62580236781483
1.8900000000000001	210.0276696715237
1.9000000000000001	244.76969179101567
1.9100000000000001	227.77847722153268
1.92	228.37002149337027
1.93	247.6248456168375
1.94	221.6555303102743
1.95	232.08533544547413
1.96	250.12094772372865
1.97	237.64237308061035
1.98	252.74024566493887
1.99	252.13066819504945
2.	216.4720861346256
2.0100000000000002	209.24118177159963
2.02	231.2672105049218
2.0300000000000002	264.9090306237635
2.04	252.47607545860666
2.05	267.76817991007704
2.06	241.16508614173398
2.07	221.0216458910587
2.08	267.8497382949105
2.09	247.09805866089295
2.1	242.31931007727613
2.11	234.25724779794106
2.12	277.4093768567028
2.13	262.95139952792016
2.14	229.91967628113184
2.15	235.92530688929332
2.16	265.73687280738204
2.17	225.51422747525942
2.18	267.20642374689066
2.19	242.7676935120067
2.2	259.17123159199883
2.21	282.5813257324839
2.22	255.969497255404
2.23	252.265490327032
2.24	234.30067017140064
2.25	285.1148665945275
2.2600000000000002	249.83058933555753
2.27	282.445749507996
2.2800000000000002	282.0051353842866
2.29	282.83180623785955
2.3000000000000003	290.8903848622223
2.31	281.0838078831323
2.32	271.3785453650084
2.33	251.2164403276603
2.34	286.805372925783
2.35	256.02864699363226
2.36	286.82326982674385
2.37	298.56140179833557
2.38	295.9677695664226
2.39	262.64030984007314
2.4	293.01541676319977
2.41	303.52240003247323
2.42	300.32907298495746
2.43	296.2627751489305
2.44	309.8446447156443
2.45	269.52191555198505
2.46	275.239564655551
2.47	270.14754433348645
2.48	287.82234269895605
2.49	270.68129531533145
2.5	266.5407411550996
2.5100000000000002	280.5572226337527
2.52	286.03129361252763
2.5300000000000002	326.95333542685717
2.54	293.1907485915083
2.5500000000000003	279.43725619099115
2.56	286.3562359696997
2.57	311.16097628151937
2.58	277.9575994615501
2.59	298.6882402489208
